sale_id,sale_date,product_id,product_name,category,customer_id,customer_name,salesperson_id,quantity,unit_price,discount,total_amount,payment_method,shipping_mode,region,sale_date_only,sale_year,sale_month,sale_day
SALE100858,2025-09-22 16:17:03.030096,P007,Desk Lamp,Furniture,CUST0027,Jennifer King,SP002,2,35.25,0.0,70.5,PayPal,Next Day,South,2025-09-22,2025,9,22
SALE100859,2025-12-08 09:17:03.030096,P002,Wireless Mouse,Accessories,CUST0024,Stephanie Collins,SP001,2,40.57,0.0,81.14,Credit Card,Standard,North,2025-12-08,2025,12,8
SALE100860,2025-03-16 18:17:03.030096,P006,Webcam HD,Electronics,CUST0044,Ashley Collins,SP002,1,76.64,0.0,76.64,Bank Transfer,Express,South,2025-03-16,2025,3,16
SALE100861,2025-11-07 23:17:03.030096,P004,"Monitor 27""",Electronics,CUST0029,Charles Turner,SP004,1,434.55,0.0,434.55,PayPal,Standard,West,2025-11-07,2025,11,7
SALE100862,2025-05-19 02:17:03.030096,P003,Gaming Chair,Furniture,CUST0099,Brenda Allen,SP003,4,255.51,0.0,1022.04,Bank Transfer,Next Day,East,2025-05-19,2025,5,19
SALE100863,2025-06-29 04:17:03.030096,P001,Laptop Pro,Electronics,CUST0053,Eric Jones,SP001,4,1348.82,0.0,5395.28,Cash,Next Day,North,2025-06-29,2025,6,29
SALE100864,2025-03-28 15:17:03.030096,P001,Laptop Pro,Electronics,CUST0010,Nicholas Rodriguez,SP003,2,1340.94,0.0,2681.88,Credit Card,Next Day,East,2025-03-28,2025,3,28
SALE100865,2025-09-16 12:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0040,James Stewart,SP002,2,141.67,28.89,254.45,PayPal,Next Day,South,2025-09-16,2025,9,16
SALE100866,2026-01-24 19:17:03.030096,P002,Wireless Mouse,Accessories,CUST0055,Robert Stewart,SP001,2,45.81,0.0,91.62,Credit Card,Next Day,North,2026-01-24,2026,1,24
SALE100867,2025-02-26 20:17:03.030096,P001,Laptop Pro,Electronics,CUST0077,Sarah Barnes,SP002,1,1191.45,186.36,1005.09,Bank Transfer,Express,South,2025-02-26,2025,2,26
SALE100868,2026-01-21 05:17:03.030096,P006,Webcam HD,Electronics,CUST0100,Amy Torres,SP004,2,79.8,0.0,159.6,Bank Transfer,Standard,West,2026-01-21,2026,1,21
SALE100869,2025-11-20 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0081,Brandon Nguyen,SP002,2,49.43,0.0,98.86,Bank Transfer,Next Day,South,2025-11-20,2025,11,20
SALE100870,2025-06-30 09:17:03.030096,P008,USB-C Hub,Accessories,CUST0014,Kathleen Peterson,SP004,2,32.93,6.83,59.03,PayPal,Express,West,2025-06-30,2025,6,30
SALE100871,2025-09-08 17:17:03.030096,P001,Laptop Pro,Electronics,CUST0011,Cynthia Smith,SP004,1,1364.25,0.0,1364.25,Credit Card,Next Day,West,2025-09-08,2025,9,8
SALE100872,2025-12-23 08:17:03.030096,P008,USB-C Hub,Accessories,CUST0031,Mark Stewart,SP003,2,38.77,0.0,77.54,Cash,Next Day,East,2025-12-23,2025,12,23
SALE100873,2025-07-18 02:17:03.030096,P004,"Monitor 27""",Electronics,CUST0007,Emily Clark,SP002,2,360.74,0.0,721.48,Bank Transfer,Standard,South,2025-07-18,2025,7,18
SALE100874,2025-08-18 00:17:03.030096,P008,USB-C Hub,Accessories,CUST0055,Robert Stewart,SP001,5,37.32,0.0,186.6,Bank Transfer,Standard,North,2025-08-18,2025,8,18
SALE100875,2025-10-01 18:17:03.030096,P006,Webcam HD,Electronics,CUST0060,Karen Harris,SP004,2,79.01,33.19,124.83,Credit Card,Next Day,West,2025-10-01,2025,10,1
SALE100876,2025-03-15 08:17:03.030096,P004,"Monitor 27""",Electronics,CUST0089,Carol Barnes,SP003,2,357.86,0.0,715.72,Cash,Next Day,East,2025-03-15,2025,3,15
SALE100877,2026-01-03 07:17:03.030096,P004,"Monitor 27""",Electronics,CUST0023,Kimberly Moore,SP003,2,422.51,0.0,845.02,Cash,Next Day,East,2026-01-03,2026,1,3
SALE100878,2025-05-11 04:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0074,Kenneth Sanders,SP001,3,142.58,0.0,427.74,Credit Card,Standard,North,2025-05-11,2025,5,11
SALE100879,2025-02-17 23:17:03.030096,P006,Webcam HD,Electronics,CUST0041,Richard Flores,SP002,1,74.01,0.0,74.01,PayPal,Express,South,2025-02-17,2025,2,17
SALE100880,2025-03-17 09:17:03.030096,P004,"Monitor 27""",Electronics,CUST0016,Emily Carter,SP001,1,456.12,0.0,456.12,Cash,Next Day,North,2025-03-17,2025,3,17
SALE100881,2025-10-07 05:17:03.030096,P002,Wireless Mouse,Accessories,CUST0034,Deborah Johnson,SP001,1,51.95,0.0,51.95,Cash,Next Day,North,2025-10-07,2025,10,7
SALE100882,2025-06-06 13:17:03.030096,P002,Wireless Mouse,Accessories,CUST0100,Amy Torres,SP004,3,43.45,0.0,130.35,Bank Transfer,Standard,West,2025-06-06,2025,6,6
SALE100883,2025-10-29 20:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0005,Joseph Thompson,SP003,3,148.74,0.0,446.22,PayPal,Express,East,2025-10-29,2025,10,29
SALE100884,2025-11-04 08:17:03.030096,P003,Gaming Chair,Furniture,CUST0014,Kathleen Peterson,SP004,3,307.45,57.54,864.81,PayPal,Standard,West,2025-11-04,2025,11,4
SALE100885,2025-06-20 23:17:03.030096,P004,"Monitor 27""",Electronics,CUST0021,Barbara Scott,SP001,1,340.27,0.0,340.27,Credit Card,Standard,North,2025-06-20,2025,6,20
SALE100886,2026-01-26 20:17:03.030096,P004,"Monitor 27""",Electronics,CUST0076,Brandon Morgan,SP004,2,407.05,149.12,664.98,Credit Card,Next Day,West,2026-01-26,2026,1,26
SALE100887,2025-06-22 13:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0095,Laura Roberts,SP002,1,111.98,0.0,111.98,PayPal,Express,South,2025-06-22,2025,6,22
SALE100888,2025-11-09 05:17:03.030096,P008,USB-C Hub,Accessories,CUST0020,Matthew Price,SP003,3,38.02,0.0,114.06,Cash,Next Day,East,2025-11-09,2025,11,9
SALE100889,2025-12-24 02:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0076,Brandon Morgan,SP004,1,120.78,0.0,120.78,Bank Transfer,Next Day,West,2025-12-24,2025,12,24
SALE100890,2025-02-12 11:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0094,Andrew Sanders,SP002,1,123.71,0.0,123.71,Cash,Express,South,2025-02-12,2025,2,12
SALE100891,2025-08-27 15:17:03.030096,P003,Gaming Chair,Furniture,CUST0041,Richard Flores,SP002,2,337.52,0.0,675.04,PayPal,Express,South,2025-08-27,2025,8,27
SALE100892,2025-11-05 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0025,Christopher Anderson,SP001,3,41.61,0.0,124.83,PayPal,Standard,North,2025-11-05,2025,11,5
SALE100893,2025-05-10 10:17:03.030096,P004,"Monitor 27""",Electronics,CUST0031,Mark Stewart,SP003,5,362.04,432.56,1377.64,PayPal,Next Day,East,2025-05-10,2025,5,10
SALE100894,2026-01-16 13:17:03.030096,P004,"Monitor 27""",Electronics,CUST0029,Charles Turner,SP004,3,456.48,246.8,1122.64,Credit Card,Standard,West,2026-01-16,2026,1,16
SALE100895,2025-08-11 07:17:03.030096,P003,Gaming Chair,Furniture,CUST0095,Laura Roberts,SP002,2,333.98,0.0,667.96,Bank Transfer,Next Day,South,2025-08-11,2025,8,11
SALE100896,2025-09-23 21:17:03.030096,P002,Wireless Mouse,Accessories,CUST0041,Richard Flores,SP002,2,39.34,0.0,78.68,Cash,Standard,South,2025-09-23,2025,9,23
SALE100897,2025-12-15 18:17:03.030096,P001,Laptop Pro,Electronics,CUST0038,Stephen Thomas,SP002,4,1243.17,0.0,4972.68,Bank Transfer,Express,South,2025-12-15,2025,12,15
SALE100898,2025-04-29 12:17:03.030096,P004,"Monitor 27""",Electronics,CUST0016,Emily Carter,SP001,2,413.2,0.0,826.4,Cash,Next Day,North,2025-04-29,2025,4,29
SALE100899,2025-12-11 06:17:03.030096,P006,Webcam HD,Electronics,CUST0056,Gary Morgan,SP001,1,91.51,0.0,91.51,Bank Transfer,Standard,North,2025-12-11,2025,12,11
SALE100900,2025-09-20 14:17:03.030096,P002,Wireless Mouse,Accessories,CUST0095,Laura Roberts,SP002,3,43.04,0.0,129.12,Credit Card,Next Day,South,2025-09-20,2025,9,20
SALE100901,2025-03-16 06:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0087,Melissa Watson,SP002,3,147.77,0.0,443.31,Cash,Standard,South,2025-03-16,2025,3,16
SALE100902,2026-01-27 03:17:03.030096,P004,"Monitor 27""",Electronics,CUST0095,Laura Roberts,SP002,3,372.89,0.0,1118.67,Bank Transfer,Next Day,South,2026-01-27,2026,1,27
SALE100903,2026-02-01 17:17:03.030096,P002,Wireless Mouse,Accessories,CUST0020,Matthew Price,SP003,2,49.53,0.0,99.06,PayPal,Next Day,East,2026-02-01,2026,2,1
SALE100904,2025-03-24 23:17:03.030096,P007,Desk Lamp,Furniture,CUST0042,Stephen Allen,SP001,3,35.71,0.0,107.13,Credit Card,Next Day,North,2025-03-24,2025,3,24
SALE100905,2025-05-26 10:17:03.030096,P001,Laptop Pro,Electronics,CUST0068,Kenneth Cox,SP001,1,1035.45,206.23,829.22,Cash,Standard,North,2025-05-26,2025,5,26
SALE100906,2025-12-01 11:17:03.030096,P007,Desk Lamp,Furniture,CUST0084,Mark Wilson,SP001,1,45.02,0.0,45.02,PayPal,Standard,North,2025-12-01,2025,12,1
SALE100907,2025-04-26 09:17:03.030096,P002,Wireless Mouse,Accessories,CUST0021,Barbara Scott,SP001,1,45.84,0.0,45.84,Cash,Express,North,2025-04-26,2025,4,26
SALE100908,2025-11-01 06:17:03.030096,P004,"Monitor 27""",Electronics,CUST0032,Donna Davis,SP001,1,428.39,25.15,403.24,Bank Transfer,Next Day,North,2025-11-01,2025,11,1
SALE100909,2025-03-07 03:17:03.030096,P001,Laptop Pro,Electronics,CUST0093,Pamela Watson,SP001,1,1107.85,67.96,1039.89,PayPal,Express,North,2025-03-07,2025,3,7
SALE100910,2025-05-15 01:17:03.030096,P006,Webcam HD,Electronics,CUST0013,Michelle Ramirez,SP001,3,90.05,0.0,270.15,Cash,Standard,North,2025-05-15,2025,5,15
SALE100911,2025-06-19 00:17:03.030096,P001,Laptop Pro,Electronics,CUST0052,Dorothy Rogers,SP001,1,1099.76,0.0,1099.76,Cash,Standard,North,2025-06-19,2025,6,19
SALE100912,2025-05-24 08:17:03.030096,P003,Gaming Chair,Furniture,CUST0078,Emily Evans,SP001,1,327.5,71.9,255.6,Cash,Express,North,2025-05-24,2025,5,24
SALE100913,2025-02-25 06:17:03.030096,P001,Laptop Pro,Electronics,CUST0039,Brandon Sanchez,SP003,3,1369.87,0.0,4109.61,PayPal,Next Day,East,2025-02-25,2025,2,25
SALE100914,2025-04-27 06:17:03.030096,P004,"Monitor 27""",Electronics,CUST0084,Mark Wilson,SP001,1,340.99,0.0,340.99,Bank Transfer,Express,North,2025-04-27,2025,4,27
SALE100915,2025-06-01 21:17:03.030096,P003,Gaming Chair,Furniture,CUST0040,James Stewart,SP002,3,335.2,58.83,946.77,Bank Transfer,Next Day,South,2025-06-01,2025,6,1
SALE100916,2025-05-08 00:17:03.030096,P002,Wireless Mouse,Accessories,CUST0067,Sharon Bailey,SP003,2,48.41,0.0,96.82,Bank Transfer,Standard,East,2025-05-08,2025,5,8
SALE100917,2025-12-13 03:17:03.030096,P007,Desk Lamp,Furniture,CUST0056,Gary Morgan,SP001,1,43.9,0.0,43.9,Bank Transfer,Express,North,2025-12-13,2025,12,13
SALE100918,2025-12-04 13:17:03.030096,P004,"Monitor 27""",Electronics,CUST0076,Brandon Morgan,SP004,1,415.21,0.0,415.21,PayPal,Standard,West,2025-12-04,2025,12,4
SALE100919,2025-02-18 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0054,Anna Taylor,SP001,1,149.28,0.0,149.28,PayPal,Next Day,North,2025-02-18,2025,2,18
SALE100920,2025-08-17 14:17:03.030096,P003,Gaming Chair,Furniture,CUST0002,Stephanie Watson,SP003,2,262.26,127.28,397.24,PayPal,Express,East,2025-08-17,2025,8,17
SALE100921,2025-10-20 11:17:03.030096,P006,Webcam HD,Electronics,CUST0053,Eric Jones,SP001,2,76.99,0.0,153.98,Credit Card,Next Day,North,2025-10-20,2025,10,20
SALE100922,2025-06-07 16:17:03.030096,P004,"Monitor 27""",Electronics,CUST0077,Sarah Barnes,SP002,2,402.13,0.0,804.26,Bank Transfer,Express,South,2025-06-07,2025,6,7
SALE100923,2025-02-05 09:17:03.030096,P001,Laptop Pro,Electronics,CUST0082,Barbara Collins,SP002,1,1198.69,125.9,1072.79,Cash,Express,South,2025-02-05,2025,2,5
SALE100924,2025-03-03 18:17:03.030096,P001,Laptop Pro,Electronics,CUST0092,Paul Taylor,SP001,1,1093.76,251.68,842.08,PayPal,Next Day,North,2025-03-03,2025,3,3
SALE100925,2025-10-30 01:17:03.030096,P004,"Monitor 27""",Electronics,CUST0054,Anna Taylor,SP001,3,419.56,111.01,1147.67,Cash,Next Day,North,2025-10-30,2025,10,30
SALE100926,2025-05-20 14:17:03.030096,P008,USB-C Hub,Accessories,CUST0014,Kathleen Peterson,SP004,1,35.27,0.0,35.27,Cash,Next Day,West,2025-05-20,2025,5,20
SALE100927,2025-07-03 07:17:03.030096,P002,Wireless Mouse,Accessories,CUST0084,Mark Wilson,SP001,1,46.88,9.08,37.8,PayPal,Next Day,North,2025-07-03,2025,7,3
SALE100928,2025-07-06 22:17:03.030096,P002,Wireless Mouse,Accessories,CUST0008,Kimberly Jones,SP003,3,47.04,0.0,141.12,PayPal,Next Day,East,2025-07-06,2025,7,6
SALE100929,2025-11-03 19:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0046,Susan Morgan,SP001,1,148.46,0.0,148.46,Bank Transfer,Standard,North,2025-11-03,2025,11,3
SALE100930,2025-12-29 03:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0090,Anthony Thomas,SP003,2,118.76,0.0,237.52,Cash,Next Day,East,2025-12-29,2025,12,29
SALE100931,2025-04-12 17:17:03.030096,P002,Wireless Mouse,Accessories,CUST0015,Sandra Garcia,SP003,2,51.7,0.0,103.4,Bank Transfer,Next Day,East,2025-04-12,2025,4,12
SALE100932,2025-04-27 11:17:03.030096,P006,Webcam HD,Electronics,CUST0032,Donna Davis,SP001,2,86.52,0.0,173.04,Cash,Next Day,North,2025-04-27,2025,4,27
SALE100933,2025-11-17 10:17:03.030096,P004,"Monitor 27""",Electronics,CUST0086,Carol Scott,SP001,2,449.9,0.0,899.8,PayPal,Express,North,2025-11-17,2025,11,17
SALE100934,2025-10-25 14:17:03.030096,P003,Gaming Chair,Furniture,CUST0086,Carol Scott,SP001,1,343.6,0.0,343.6,PayPal,Next Day,North,2025-10-25,2025,10,25
SALE100935,2025-05-23 03:17:03.030096,P006,Webcam HD,Electronics,CUST0013,Michelle Ramirez,SP001,2,88.75,0.0,177.5,Cash,Next Day,North,2025-05-23,2025,5,23
SALE100936,2025-04-12 10:17:03.030096,P008,USB-C Hub,Accessories,CUST0055,Robert Stewart,SP001,1,39.37,7.71,31.66,Cash,Next Day,North,2025-04-12,2025,4,12
SALE100937,2025-10-02 01:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0073,Carol Stewart,SP002,5,128.04,141.25,498.95,Bank Transfer,Next Day,South,2025-10-02,2025,10,2
SALE100938,2025-08-22 14:17:03.030096,P004,"Monitor 27""",Electronics,CUST0022,Sharon Murphy,SP002,1,374.6,85.63,288.97,Cash,Standard,South,2025-08-22,2025,8,22
SALE100939,2025-08-18 21:17:03.030096,P006,Webcam HD,Electronics,CUST0046,Susan Morgan,SP001,3,86.91,0.0,260.73,Bank Transfer,Standard,North,2025-08-18,2025,8,18
SALE100940,2025-03-12 05:17:03.030096,P001,Laptop Pro,Electronics,CUST0014,Kathleen Peterson,SP004,1,1167.71,0.0,1167.71,Credit Card,Next Day,West,2025-03-12,2025,3,12
SALE100941,2025-09-13 16:17:03.030096,P006,Webcam HD,Electronics,CUST0092,Paul Taylor,SP001,3,68.76,11.96,194.32,Cash,Standard,North,2025-09-13,2025,9,13
SALE100942,2025-11-29 08:17:03.030096,P007,Desk Lamp,Furniture,CUST0030,Ryan Howard,SP001,1,44.74,0.0,44.74,Cash,Standard,North,2025-11-29,2025,11,29
SALE100943,2025-09-22 00:17:03.030096,P003,Gaming Chair,Furniture,CUST0008,Kimberly Jones,SP003,3,259.23,0.0,777.69,PayPal,Standard,East,2025-09-22,2025,9,22
SALE100944,2025-10-24 17:17:03.030096,P007,Desk Lamp,Furniture,CUST0096,Helen Kelly,SP003,1,40.3,0.0,40.3,PayPal,Next Day,East,2025-10-24,2025,10,24
SALE100945,2025-03-10 15:17:03.030096,P008,USB-C Hub,Accessories,CUST0085,Rebecca Johnson,SP003,2,32.84,14.69,50.99,Credit Card,Next Day,East,2025-03-10,2025,3,10
SALE100946,2026-01-14 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0016,Emily Carter,SP001,2,288.78,0.0,577.56,PayPal,Express,North,2026-01-14,2026,1,14
SALE100947,2025-10-26 22:17:03.030096,P002,Wireless Mouse,Accessories,CUST0038,Stephen Thomas,SP002,3,39.33,0.0,117.99,Bank Transfer,Express,South,2025-10-26,2025,10,26
SALE100948,2025-05-25 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0050,Sharon Ross,SP001,2,126.19,0.0,252.38,Credit Card,Next Day,North,2025-05-25,2025,5,25
SALE100949,2025-10-03 08:17:03.030096,P007,Desk Lamp,Furniture,CUST0036,Jeffrey Watson,SP004,1,39.61,0.0,39.61,Cash,Express,West,2025-10-03,2025,10,3
SALE100950,2025-05-13 12:17:03.030096,P003,Gaming Chair,Furniture,CUST0050,Sharon Ross,SP001,3,257.67,0.0,773.01,Credit Card,Express,North,2025-05-13,2025,5,13
SALE100951,2025-09-16 17:17:03.030096,P004,"Monitor 27""",Electronics,CUST0006,Nancy Price,SP002,2,414.47,0.0,828.94,Bank Transfer,Standard,South,2025-09-16,2025,9,16
SALE100952,2025-03-24 08:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0053,Eric Jones,SP001,4,143.55,0.0,574.2,Credit Card,Express,North,2025-03-24,2025,3,24
SALE100953,2025-07-04 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0080,Edward Williams,SP002,1,124.25,0.0,124.25,PayPal,Next Day,South,2025-07-04,2025,7,4
SALE100954,2025-10-06 13:17:03.030096,P007,Desk Lamp,Furniture,CUST0039,Brandon Sanchez,SP003,1,44.13,0.0,44.13,Bank Transfer,Standard,East,2025-10-06,2025,10,6
SALE100955,2025-11-03 05:17:03.030096,P008,USB-C Hub,Accessories,CUST0087,Melissa Watson,SP002,3,31.24,0.0,93.72,PayPal,Standard,South,2025-11-03,2025,11,3
SALE100956,2025-12-04 09:17:03.030096,P003,Gaming Chair,Furniture,CUST0055,Robert Stewart,SP001,2,277.66,0.0,555.32,Bank Transfer,Express,North,2025-12-04,2025,12,4
SALE100957,2025-07-24 14:17:03.030096,P007,Desk Lamp,Furniture,CUST0004,David Ward,SP001,1,44.43,0.0,44.43,Bank Transfer,Next Day,North,2025-07-24,2025,7,24
SALE100958,2025-08-09 07:17:03.030096,P004,"Monitor 27""",Electronics,CUST0027,Jennifer King,SP002,5,384.59,0.0,1922.95,Cash,Standard,South,2025-08-09,2025,8,9
SALE100959,2025-12-17 20:17:03.030096,P002,Wireless Mouse,Accessories,CUST0031,Mark Stewart,SP003,1,39.32,6.12,33.2,PayPal,Next Day,East,2025-12-17,2025,12,17
SALE100960,2025-09-17 04:17:03.030096,P004,"Monitor 27""",Electronics,CUST0055,Robert Stewart,SP001,1,373.62,0.0,373.62,Bank Transfer,Next Day,North,2025-09-17,2025,9,17
SALE100961,2025-10-20 01:17:03.030096,P001,Laptop Pro,Electronics,CUST0099,Brenda Allen,SP003,5,1248.02,0.0,6240.1,Credit Card,Standard,East,2025-10-20,2025,10,20
SALE100962,2025-11-24 14:17:03.030096,P008,USB-C Hub,Accessories,CUST0041,Richard Flores,SP002,3,35.36,0.0,106.08,Cash,Express,South,2025-11-24,2025,11,24
SALE100963,2025-09-25 01:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0026,Angela Sanchez,SP002,2,123.04,34.44,211.64,Credit Card,Next Day,South,2025-09-25,2025,9,25
SALE100964,2025-08-17 22:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0063,Paul Harris,SP003,1,135.02,17.94,117.08,Credit Card,Standard,East,2025-08-17,2025,8,17
SALE100965,2025-03-04 13:17:03.030096,P001,Laptop Pro,Electronics,CUST0096,Helen Kelly,SP003,1,1323.28,304.79,1018.49,PayPal,Standard,East,2025-03-04,2025,3,4
SALE100966,2025-06-15 15:17:03.030096,P001,Laptop Pro,Electronics,CUST0091,Shirley Ramirez,SP003,2,1341.37,391.39,2291.35,Bank Transfer,Next Day,East,2025-06-15,2025,6,15
SALE100967,2025-04-29 16:17:03.030096,P004,"Monitor 27""",Electronics,CUST0055,Robert Stewart,SP001,2,428.02,0.0,856.04,Bank Transfer,Express,North,2025-04-29,2025,4,29
SALE100968,2025-06-21 06:17:03.030096,P006,Webcam HD,Electronics,CUST0068,Kenneth Cox,SP001,3,71.34,0.0,214.02,Cash,Express,North,2025-06-21,2025,6,21
SALE100969,2025-11-07 19:17:03.030096,P006,Webcam HD,Electronics,CUST0078,Emily Evans,SP001,2,89.7,0.0,179.4,Cash,Next Day,North,2025-11-07,2025,11,7
SALE100970,2025-04-28 18:17:03.030096,P003,Gaming Chair,Furniture,CUST0076,Brandon Morgan,SP004,3,342.5,142.86,884.64,Bank Transfer,Standard,West,2025-04-28,2025,4,28
SALE100971,2026-01-13 21:17:03.030096,P002,Wireless Mouse,Accessories,CUST0060,Karen Harris,SP004,1,45.37,0.0,45.37,PayPal,Express,West,2026-01-13,2026,1,13
SALE100972,2025-08-01 20:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0047,Eric Flores,SP001,1,119.87,0.0,119.87,PayPal,Standard,North,2025-08-01,2025,8,1
SALE100973,2025-11-20 23:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0040,James Stewart,SP002,1,115.06,20.02,95.04,Bank Transfer,Next Day,South,2025-11-20,2025,11,20
SALE100974,2025-08-28 10:17:03.030096,P006,Webcam HD,Electronics,CUST0038,Stephen Thomas,SP002,1,85.32,0.0,85.32,Cash,Next Day,South,2025-08-28,2025,8,28
SALE100975,2026-02-03 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0073,Carol Stewart,SP002,4,44.75,0.0,179.0,Credit Card,Standard,South,2026-02-03,2026,2,3
SALE100976,2025-04-09 08:17:03.030096,P002,Wireless Mouse,Accessories,CUST0006,Nancy Price,SP002,3,44.28,0.0,132.84,Credit Card,Express,South,2025-04-09,2025,4,9
SALE100977,2025-04-07 16:17:03.030096,P006,Webcam HD,Electronics,CUST0097,Linda Hernandez,SP002,4,90.3,0.0,361.2,PayPal,Express,South,2025-04-07,2025,4,7
SALE100978,2025-10-11 10:17:03.030096,P006,Webcam HD,Electronics,CUST0010,Nicholas Rodriguez,SP003,2,86.11,0.0,172.22,Cash,Next Day,East,2025-10-11,2025,10,11
SALE100979,2025-05-18 18:17:03.030096,P006,Webcam HD,Electronics,CUST0036,Jeffrey Watson,SP004,1,72.57,0.0,72.57,Cash,Next Day,West,2025-05-18,2025,5,18
SALE100980,2026-01-12 01:17:03.030096,P002,Wireless Mouse,Accessories,CUST0090,Anthony Thomas,SP003,1,52.37,0.0,52.37,PayPal,Next Day,East,2026-01-12,2026,1,12
SALE100981,2025-09-26 16:17:03.030096,P007,Desk Lamp,Furniture,CUST0024,Stephanie Collins,SP001,1,40.05,0.0,40.05,Bank Transfer,Express,North,2025-09-26,2025,9,26
SALE100982,2025-11-16 04:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0075,Jeffrey Wood,SP001,2,122.1,33.69,210.51,Cash,Next Day,North,2025-11-16,2025,11,16
SALE100983,2025-07-04 11:17:03.030096,P007,Desk Lamp,Furniture,CUST0010,Nicholas Rodriguez,SP003,1,38.4,6.36,32.04,Bank Transfer,Next Day,East,2025-07-04,2025,7,4
SALE100984,2025-03-23 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0048,Rebecca Sanders,SP001,4,32.66,0.0,130.64,Credit Card,Standard,North,2025-03-23,2025,3,23
SALE100985,2025-07-08 17:17:03.030096,P002,Wireless Mouse,Accessories,CUST0043,Betty Rivera,SP001,2,45.72,0.0,91.44,Cash,Next Day,North,2025-07-08,2025,7,8
SALE100986,2025-06-19 17:17:03.030096,P001,Laptop Pro,Electronics,CUST0042,Stephen Allen,SP001,1,1356.26,0.0,1356.26,Cash,Express,North,2025-06-19,2025,6,19
SALE100987,2025-11-17 01:17:03.030096,P007,Desk Lamp,Furniture,CUST0035,Lisa Gonzalez,SP002,4,34.49,32.92,105.04,Cash,Standard,South,2025-11-17,2025,11,17
SALE100988,2025-02-26 02:17:03.030096,P007,Desk Lamp,Furniture,CUST0021,Barbara Scott,SP001,2,36.64,7.0,66.28,Credit Card,Standard,North,2025-02-26,2025,2,26
SALE100989,2025-08-07 13:17:03.030096,P007,Desk Lamp,Furniture,CUST0036,Jeffrey Watson,SP004,4,35.03,32.96,107.16,Bank Transfer,Express,West,2025-08-07,2025,8,7
SALE100990,2025-02-08 08:17:03.030096,P008,USB-C Hub,Accessories,CUST0039,Brandon Sanchez,SP003,1,32.09,0.0,32.09,Cash,Express,East,2025-02-08,2025,2,8
SALE100991,2025-06-22 05:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0036,Jeffrey Watson,SP004,2,128.62,45.04,212.2,Bank Transfer,Next Day,West,2025-06-22,2025,6,22
SALE100992,2025-09-10 06:17:03.030096,P006,Webcam HD,Electronics,CUST0038,Stephen Thomas,SP002,4,89.45,0.0,357.8,Cash,Standard,South,2025-09-10,2025,9,10
SALE100993,2025-06-06 11:17:03.030096,P002,Wireless Mouse,Accessories,CUST0052,Dorothy Rogers,SP001,4,48.47,35.59,158.29,Credit Card,Express,North,2025-06-06,2025,6,6
SALE100994,2025-12-14 06:17:03.030096,P007,Desk Lamp,Furniture,CUST0043,Betty Rivera,SP001,1,43.6,3.17,40.43,Credit Card,Next Day,North,2025-12-14,2025,12,14
SALE100995,2025-09-08 01:17:03.030096,P001,Laptop Pro,Electronics,CUST0007,Emily Clark,SP002,3,1243.43,0.0,3730.29,Bank Transfer,Standard,South,2025-09-08,2025,9,8
SALE100996,2025-07-03 12:17:03.030096,P006,Webcam HD,Electronics,CUST0031,Mark Stewart,SP003,2,76.8,0.0,153.6,Credit Card,Express,East,2025-07-03,2025,7,3
SALE100997,2025-04-23 05:17:03.030096,P002,Wireless Mouse,Accessories,CUST0040,James Stewart,SP002,1,44.97,0.0,44.97,Bank Transfer,Standard,South,2025-04-23,2025,4,23
SALE100998,2025-03-13 17:17:03.030096,P008,USB-C Hub,Accessories,CUST0024,Stephanie Collins,SP001,1,31.91,0.0,31.91,Credit Card,Express,North,2025-03-13,2025,3,13
SALE100999,2025-08-31 12:17:03.030096,P001,Laptop Pro,Electronics,CUST0096,Helen Kelly,SP003,2,1273.82,0.0,2547.64,Bank Transfer,Next Day,East,2025-08-31,2025,8,31
